X,Y,OBJECTID_12_13,Plant_ID,Plant_Name,Plant_Alias,Plant_Label,EIA_ID,MW,Gross_MWh,Net_MWh,General_Fuel,Status,STEP_License_Status,Docket_ID,STEP_Project_Type,Street,City,State_,Zip_Code,Plant_County,Initial_Start_Date,Online_Year,Retire_Date,Peaker,Renewable_Energy,Gen_Count,RPS_Eligible,Utility_ID,Owner_Name,Wind_Resource,LRA,Sub_Area,Service_Area,Service_Category,Caliso_Balancing_Authorities,Air_District,Air_Basin,Quad,Senate_District,Assembly_District,Congressional_District,CES30_PercentileRange,CES30_Percentile,CEC_Jurisdictional_Plant,CEC_Link,Aerial,Elevation,Operation_Job,Property_Tax,Income_Percent,Capacity_Factor,Project_Location
-121.767850299213407,36.706315418822896,1899,E0055,Monterey Regional Water Pollution Control Cogen,Monterey Peninsula SLF,Monterey Pollution Control,54951,1.74,10801,10801,Landfill Gas,Operating,,,,14811 Del Monte Boulevard,Marina,CA,93933,Monterey,1991-01-01T00:00:00.000Z,1991,,0,1,3,1,14328,MRWPCA,,,,Pacific Gas & Electric Company,IOU,CALISO,Monterey Bay Unified Air Pollution Control District,North Central Coast,Marina,Senate District 17,Assembly District 29,Congressional District 20,60-65%,61,0,,"<a href=""https://earth.google.com/web/@32.8912,-117.1172611,164.9012989a,870.13218753d,35y,0h,45t,0r/data=CjoaOBIyCgAZ_Bhz1xJyQEAh82WzNIFHXcAqHDMywrA1MycyOC4zIk4gMTE3wrAwNycwMi4xIlcYAiABKAI"">Google Earth</a>",33.77492949,,,105,0.70667933,Neither Low Income Nor Disadvantaged Community
-121.017830548808249,40.297419676819167,1900,E0056,Mount  Lassen Power (Retired 2011),"Mt. Lassen Power; Ogden Power Pacific, Inc.; Covanta Mount Lassen Power",Mt. Lassen Power,54468,11.4,,,Biomass,Operating,,,,1/2 mi. west of Town Coounty Road A21,Westwood,CA,96137,Lassen,1985-06-01T00:00:00.000Z,1985,2011-10-21T00:00:00.000Z,0,1,1,1,14328,Mt Lassen Power,,,,Lassen Municipal Utility District,,CALISO,Lassen County Air Pollution Control District,Northeast Plateau,Westwood West,Senate District 1,Assembly District 1,Congressional District 1,30-35%,30,0,,"<a href=""https://earth.google.com/web/@40.29742,-121.0178292,1542.68435727a,782.89644382d,35y,0h,45t,0r/data=CjoaOBIyCgAZkZbK2xEmREAhfLoVHSRBXsAqHDQwwrAxNyc1MC43Ik4gMTIxwrAwMScwNC4yIlcYAiABKAI"">Google Earth</a>",1544.46802886,,,66,,Neither Low Income Nor Disadvantaged Community
-117.011417802739999,32.598565796311348,1901,E0061,Otay 1 & 2 Power Station,"Otay Landfill 1 & 2; Otay Power; Otay LF; Covanta Otay 3",Otay Landfill 1 & 2,52204,3.7,15485,13945,Landfill Gas,Operating,,,,1600 Maxwell Road,Chula Vista,CA,91911,San Diego,1986-12-01T00:00:00.000Z,1986,,0,1,2,1,16609,Otay Landfill Gas LLC,,San Diego/ IV Area,San Diego,San Diego Gas & Electric,IOU,CALISO,San Diego County Air Pollution Control District,San Diego County,Imperial Beach,Senate District 40,Assembly District 79,Congressional District 53,20-25%,24,0,,"<a href=""https://earth.google.com/web/@32.5985653,-117.0114169,86.59252705a,873.29190713d,35y,0h,45t,0r/data=CjoaOBIyCgAZnQKqyZ1MQEAhygfzDbtAXcAqHDMywrAzNSc1NC44Ik4gMTE3wrAwMCc0MS4xIlcYAiABKAI"">Google Earth</a>",86.96789998,,,164,0.42906636,Neither Low Income Nor Disadvantaged Community
-124.104465379343793,40.481091036675799,1902,E0063,Scotia,"Scotia Biomass; Pacific Lumber Co.",Scotia,50049,32.5,153954.12,131708,Biomass,Operating,,,,153 Main Street,Scotia,CA,95565,Humboldt,1938-01-01T00:00:00.000Z,1938,,0,1,3,1,14328,"Humboldt Redwood Company, LLC",,Humboldt,,Pacific Gas & Electric Company,IOU,CALISO,North Coast Unified Air Quality Management District,North Coast,Scotia,Senate District 2,Assembly District 2,Congressional District 2,40-45%,43,0,,"<a href=""https://earth.google.com/web/@40.4810092,-124.1043744,44.35739628a,780.56626126d,35y,0h,45t,0r/data=CjoaOBIyCgAZnYmftZE9REAhiaL2Ea4GX8AqHDQwwrAyOCc1MS42Ik4gMTI0wrAwNicxNS44IlcYAiABKAI"">Google Earth</a>",45.49982793,,,66,0.46135631,Neither Low Income Nor Disadvantaged Community
-117.193477303332159,33.089189734505858,1903,E0075,San Marcos,San Marcos Landfill,San Marcos Landfill,10386,1.8,13181,12036,Landfill Gas,Operating,,,,1615 Questhaven Road,San Marcos,CA,92069,San Diego,1985-12-01T00:00:00.000Z,1985,,0,1,2,1,16609,Gas Recovery Systems Inc,,San Diego/ IV Area,San Diego,San Diego Gas & Electric,IOU,CALISO,San Diego County Air Pollution Control District,San Diego County,Rancho Santa Fe,Senate District 38,Assembly District 75,Congressional District 50,5-10%,9,0,,"<a href=""https://earth.google.com/web/@33.0891889,-117.1934744,217.67636069a,867.98479858d,35y,0h,45t,0r/data=CjoaOBIyCgAZRlW4imqLQEAhPydz4mFMXcAqHDMzwrAwNScyMS4xIk4gMTE3wrAxMSczNi41IlcYAiABKAI"">Google Earth</a>",234.62561927,,,202,0.76123254,Neither Low Income Nor Disadvantaged Community
-121.701631142554746,40.876516057577454,1904,E0078,SPI - Burney,"Burney Forest; Sierra Pacific Ind. (Burney); Burney Power Plant",SPI - Burney,50110,20,89565.02,78895,Biomass,Operating,,,,Highway 299 East,Burney,CA,96013,Shasta,1986-10-01T00:00:00.000Z,1986,,0,1,1,1,14328,Sierra Pacific Industries Inc,,,,Pacific Gas & Electric Company,IOU,CALISO,Shasta County Air Quality Management District,Sacramento Valley,Burney,Senate District 1,Assembly District 1,Congressional District 1,50-55%,51,0,,"<a href=""https://earth.google.com/web/@40.8765364,-121.7016228,982.10577284a,775.51846445d,35y,0h,45t,0r/data=CjoaOBIyCgAZdeBBWDJwREAhMAhRY-dsXsAqHDQwwrA1MiczNS41Ik4gMTIxwrA0MicwNS44IlcYAiABKAI"">Google Earth</a>",981.2351856,,,61,0.44908356,Neither Low Income Nor Disadvantaged Community
-120.645382594684961,40.408642216624429,1905,E0082,SPI - Susanville - Shut Down 2004,Sierra Pacific Ind. (Susanville),SPI - Susanville,50113,12.65,,,Biomass,Operating,,,,Sunkist Avenue,Susanville,CA,96130,Lassen,1985-11-01T00:00:00.000Z,1985,2004-12-31T00:00:00.000Z,0,1,2,1,10724,Sierra Pacific Industries Inc,,,,Lassen Municipal Utility District,,CALISO,Lassen County Air Pollution Control District,Northeast Plateau,Susanville,Senate District 1,Assembly District 1,Congressional District 1,25-30%,29,0,,"<a href=""https://earth.google.com/web/@40.4077528,-120.6480056,1274.08744003a,781.49764054d,35y,0h,45t,0r/data=CjoaOBIyCgAZHG1mPjE0REAh_ed67HgpXsAqHDQwwrAyNCcyNy45Ik4gMTIwwrAzOCc1Mi44IlcYAiABKAI"">Google Earth</a>",1275.66753512,,,44,,Low Income
-120.239729148211168,39.670112648748663,1906,E0084,SPI - Loyalton - Shut Down 08/20/2010,"Sierra Pacific Ind. (Loyalton); Loyalton Powerplant",SPI - Loyalton,50111,20,,,Biomass,Operating,,,,100 Railroad Avenue,Loyalton,CA,96118,Sierra,1989-09-01T00:00:00.000Z,1989,2010-08-20T00:00:00.000Z,0,1,1,1,17166,Sierra Pacific Industries Inc,,,,Liberty Utilities,IOU,NV Energy,Northern Sierra Air Quality Management District,Mountain Counties,Loyalton,Senate District 1,Assembly District 1,Congressional District 1,35-40%,38,0,,"<a href=""https://earth.google.com/web/@39.6700194,-120.2394083,1513.78054654a,790.80692588d,35y,0h,45t,0r/data=CjoaOBIyCgAZwFcZMsPVQ0AhBbkwd1IPXsAqHDM5wrA0MCcxMi4xIk4gMTIwwrAxNCcyMS45IlcYAiABKAI"">Google Earth</a>",1513.16233269,,,69,,Neither Low Income Nor Disadvantaged Community
-122.279203372195994,40.428523875292541,1907,E0086,Wheelabrator Shasta,Shasta Energy,Wheelabrator Shasta,50881,62.75,312613.12,279898,Biomass,Indefinite Shutdown,,,,20811 Industry Road,Anderson,CA,96007,Shasta,1987-01-01T00:00:00.000Z,1987,,0,1,2,1,14328,Wheelabrator Technologies Inc,,,,Pacific Gas & Electric Company,IOU,CALISO,Shasta County Air Quality Management District,Sacramento Valley,Cottonwood,Senate District 1,Assembly District 1,Congressional District 1,35-40%,37,0,,"<a href=""https://earth.google.com/web/@40.4284986,-122.27922,157.02401787a,781.23312236d,35y,0h,45t,0r/data=CjoaOBIyCgAZ3rDICtk2REAh5xiQvd6RXsAqHDQwwrAyNSc0Mi42Ik4gMTIywrAxNic0NS4yIlcYAiABKAI"">Google Earth</a>",147.13069467,,,50,0.50780122,Low Income
-124.194430287812509,40.805406890092485,1908,E0088,Humboldt Pulp Mill - Retired Dec 2003,Simpson Paper,Humboldt Pulp Mill,50301,28,,,Biomass,Out of Service,,,,1900 Bendixsen Road,Eureka,CA,95501,Humboldt,1966-01-01T00:00:00.000Z,1966,2003-12-31T00:00:00.000Z,0,0,1,0,14328,Simpson Paper Co,,Humboldt,,Pacific Gas & Electric Company,IOU,CALISO,North Coast Unified Air Quality Management District,North Coast,Eureka,Senate District 2,Assembly District 2,Congressional District 2,45-50%,49,0,,"<a href=""https://earth.google.com/web/@40.8040028,-124.1918639,11.60196573a,776.44608699d,35y,0h,45t,0r/data=CjoaOBIyCgAZO_JRkOlmREAhHfKFf0cMX8AqHDQwwrA0OCcxNC40Ik4gMTI0wrAxMSczMC43IlcYAiABKAI"">Google Earth</a>",7.11299086,,,55,,Low Income
-121.315609786422243,36.416293546722372,1909,E0089,Soledad Energy - Retired Jan 2006,,Soledad Energy,,13.4,,,Biomass,Operating,,,,959 Los Coches Drive,Soledad,CA,93630,Monterey,2000-07-15T00:00:00.000Z,2000,2006-01-31T00:00:00.000Z,0,1,1,0,14328,Soledad Energy LLC,,,,Pacific Gas & Electric Company,IOU,CALISO,Monterey Bay Unified Air Pollution Control District,North Central Coast,Soledad,Senate District 12,Assembly District 30,Congressional District 20,45-50%,47,0,,"<a href=""https://earth.google.com/web/@36.4162925,-121.3156069,61.17615733a,830.32306211d,35y,0h,45t,0r/data=CjoaOBIyCgAZ-IiYEkk1QkAhFXlI5zJUXsAqHDM2wrAyNCc1OC43Ik4gMTIxwrAxOCc1Ni4yIlcYAiABKAI"">Google Earth</a>",60.86318926,,,64,,Neither Low Income Nor Disadvantaged Community
-116.960210439506639,32.855785398942317,1910,E0094,Sycamore Landfill San Diego,"Sycamore  Energy 1; Sycamore  Landfill",Sycamore Energy 1,10387,5.4,26121.99,18523,Landfill Gas,Operating,,,,14494 Mast Boulvard,Santee,CA,92071,San Diego,1985-12-01T00:00:00.000Z,1985,2011-05-12T00:00:00.000Z,0,1,5,1,16609,Gas Recovery Systems Inc,,San Diego/ IV Area,San Diego,San Diego Gas & Electric,IOU,CALISO,San Diego County Air Pollution Control District,San Diego County,El Cajon,Senate District 38,Assembly District 71,Congressional District 50,15-20%,18,0,,"<a href=""https://earth.google.com/web/@32.8558639,-116.9530583,117.82423295a,870.51594861d,35y,0h,45t,0r/data=CjoaOBIyCgAZ2ynC8oxtQEAhm2s96P48XcAqHDMywrA1MScyMS4xIk4gMTE2wrA1NycxMS4wIlcYAiABKAI"">Google Earth</a>",135.73411846,,,122,0.39050378,Neither Low Income Nor Disadvantaged Community
-120.128308521763699,34.47713002409057,1911,E0095,MM Tajiguas Energy LLC,,MM Tajiguas,55603,3.05,26721,24673,Landfill Gas,Operating,,,,14470 Calle Real,Gaviota,CA,93117,Santa Barbara,2000-08-01T00:00:00.000Z,2000,,0,1,1,1,17609,Fortistar Methane Group,,Big Creek / Ventura,Santa Clara,Southern California Edison,IOU,CALISO,Santa Barbara County Air Pollution Control District,South Central Coast,Gaviota,Senate District 19,Assembly District 37,Congressional District 24,20-25%,25,0,,"<a href=""https://earth.google.com/web/@34.4771247,-120.1283092,45.21667458a,852.62422719d,35y,0h,45t,0r/data=CjoaOBIyCgAZkU4TbBI9QUAhqHHKNzYIXsAqHDM0wrAyOCczNy43Ik4gMTIwwrAwNyc0MS45IlcYAiABKAI"">Google Earth</a>",34.20071473,,,181,0.92093673,Neither Low Income Nor Disadvantaged Community
-123.994901074718541,40.877630304542926,1912,E0097,Blue Lake,"Ultrapower 3 Blue Lake; Blue Lake Power",Blue Lake,10764,13.8,0.12,0,Biomass,Retired,,,,200 Taylor Way,Blue Lake,CA,95525,Humboldt,1985-07-01T00:00:00.000Z,1985,2001-12-31T00:00:00.000Z,0,1,2,1,14328,Blue Lake Power LLC,,Humboldt,,Pacific Gas & Electric Company,IOU,CALISO,North Coast Unified Air Quality Management District,North Coast,Blue Lake,Senate District 2,Assembly District 2,Congressional District 2,20-25%,22,0,,"<a href=""https://earth.google.com/web/@40.8776314,-123.9948992,27.79713255a,775.5044109d,35y,0h,45t,0r/data=CjoaOBIyCgAZqnjIOVZwREAhQrSxbaz_XsAqHDQwwrA1MiczOS41Ik4gMTIzwrA1OSc0MS42IlcYAiABKAI"">Google Earth</a>",25.41799189,,,82,0,Neither Low Income Nor Disadvantaged Community
-121.313490445071338,38.831855475465623,1913,E0099,Rio Bravo Rocklin,Ultra Rock,Rio Bravo - Rocklin,10772,24.3,200299,176414,Biomass,Operating,,,,3100 Sparta Court,Lincoln,CA,95648,Placer,1989-06-01T00:00:00.000Z,1989,,0,1,1,1,14328,IHI Power Services Corp,,Sierra,Drum-Rio Oso,Pacific Gas & Electric Company,IOU,CALISO,Placer County Air Pollution Control District,Sacramento Valley,Roseville,Senate District 4,Assembly District 6,Congressional District 4,20-25%,22,0,,"<a href=""https://earth.google.com/web/@38.83179665,-121.31360895,49.58354896a,789.98965397d,35y,89.31664528h,44.99992852t,-0r/data=CjoaOBIyCgAZgbIpV3hqQ0Ah8S5yqhBUXsAqHDM4wrA0OSc1NC41Ik4gMTIxwrAxOCc0OC43IlcYAiAB"">Google Earth</a>",42.66737632,,,149,0.82648399,Neither Low Income Nor Disadvantaged Community
-120.477353553528673,37.874601699618438,1914,E0100,Pacific Ultrapower Chinese,"Pacific Ultrapower Chinese Station; Ogden Power Pacific, Inc. (Chinese Station); Covanta",Pacific Ultrapower,50560,25,163846,140547,Biomass,Operating,,,,8755 Enterprise Drive,Jamestown,CA,95327,Tuolumne,1985-06-01T00:00:00.000Z,1985,,0,1,1,1,14328,IHI Power Services Corp (Pacific Ultrapower Chinese Station),,Stockton,Tesla-Bellota,Pacific Gas & Electric Company,IOU,CALISO,Tuolumne County Air Pollution Control District,Mountain Counties,Chinese Camp,Senate District 8,Assembly District 5,Congressional District 4,40-45%,44,0,,"<a href=""https://earth.google.com/web/@37.8746011,-120.4773544,420.91326507a,812.92844579d,35y,0h,45t,0r/data=CjoaOBIyCgAZ18XI7fLvQkAhgiZ4-YweXsAqHDM3wrA1MicyOC42Ik4gMTIwwrAyOCczOC41IlcYAiABKAI"">Google Earth</a>",417.83873397,,,93,0.64001366,Neither Low Income Nor Disadvantaged Community
-121.73695518124714,38.690856547244159,1915,E0105,Woodland Biomass Power Ltd,"Woodland Biomass; Woodland Biomass Power Ltd",Woodland,10836,28,211860,187736,Biomass,Operating,,,,1786 E Kentucky Avenue,Woodland,CA,95776,Yolo,1989-09-01T00:00:00.000Z,1989,,0,1,1,1,14328,DTE Energy Services,,Sierra,Drum-Rio Oso,Pacific Gas & Electric Company,IOU,CALISO,Yolo Solano Air Quality Management District,Sacramento Valley,Grays Bend,Senate District 3,Assembly District 4,Congressional District 3,60-65%,61,0,,"<a href=""https://earth.google.com/web/@38.6908694,-121.7370722,39.49930896a,802.9646588d,35y,0h,45t,0r/data=CjoaOBIyCgAZUGeTaG5YQ0AhnHLgMCxvXsAqHDM4wrA0MScyNy4xIk4gMTIxwrA0NCcxMy41IlcYAiABKAI"">Google Earth</a>",11.55019199,,,132,0.76330341,Neither Low Income Nor Disadvantaged Community
-122.392958181976056,37.739531775662407,1916,E0110,Southeast Digester Gas Cogen Plant,Southeast Digester Gas Cogen,SE Digester Gas,57971,2.1,3799,3799,Digester Gas,Operating,,,,1701 Jerrold Street,San Francisco,CA,94124,San Francisco,2002-07-01T00:00:00.000Z,2002,,0,1,1,1,14328,SF Public Utilities Commission,,Greater Bay,,Pacific Gas & Electric Company,IOU,CALISO,Bay Area Air Quality Management District,San Francisco Bay,San Francisco South,Senate District 11,Assembly District 17,Congressional District 12,,,0,,"<a href=""https://earth.google.com/web/@37.7395353,-122.3929578,9.64058344a,814.55983597d,35y,0h,45t,0r/data=CjoaOBIyCgAZaN67F6neQkAhUe14OCaZXsAqHDM3wrA0NCcyMi4zIk4gMTIywrAyMyczNC43IlcYAiABKAI"">Google Earth</a>",6.00660562,,,152,0.20594804,
-118.240365104107511,33.759270584793313,1917,E0112,Southeast Resource Recovery,City Of Long Beach,SE Resource Recovery,50837,34.6,206034,170062,MSW,Operating,,,,120 Henry Ford Avenue,Long Beach,CA,90802,Los Angeles,1987-07-09T00:00:00.000Z,1987,,0,1,1,0,17609,SERRF Joint Powers Authority,,LA Basin,Western LA Basin,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,South Coast,Long Beach (digital),Senate District 33,Assembly District 70,Congressional District 47,,,0,,"<a href=""https://earth.google.com/web/@33.7592719,-118.2403631,20.82582871a,860.63034305d,35y,0h,45t,0r/data=CjoaOBIyCgAZyqJV0i_hQEAhkmrpG2KPXcAqHDMzwrA0NSczMy40Ik4gMTE4wrAxNCcyNS4zIlcYAiABKAI"">Google Earth</a>",0.18604574,,,,0.55954994,
-118.153791493939835,33.99486138383952,1918,E0113,"Commerce Refuse To Energy (Retired June 30, 2018)",Commerce Refuse To Energy Authority,Commerce,10090,11.5,,,MSW,Operating,,,,5926 Sheila Street,Commerce,CA,90040,Los Angeles,1986-11-01T00:00:00.000Z,1986,,0,1,1,0,17609,Sanitation Districts of Los Angeles County,,LA Basin,Western LA Basin,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,South Coast,South Gate,Senate District 32,Assembly District 58,Congressional District 40,95-100% (highest scores),97,0,,"<a href=""https://earth.google.com/web/@33.9948478,-118.1538328,41.0186123a,858.0183414d,35y,0h,45t,0r/data=CjoaOBIyCgAZr782LFf_QEAhVUOHZdiJXcAqHDMzwrA1OSc0MS41Ik4gMTE4wrAwOScxMy44IlcYAiABKAI"">Google Earth</a>",43.40800095,,,75,,Disadvantaged Community
-122.280529625118533,38.180767546058313,1919,E0118,American Canyon Power Plant (Retired 2013),"American Canyon; Gas Recovery Systems - American CYN; American Canyon SLF",American Canyon,10392,0.9,,,Landfill Gas,Operating,,,,Eucalyptus Road,American Canyon,CA,94589,Napa,1985-12-01T00:00:00.000Z,1985,2013-10-24T00:00:00.000Z,0,1,2,1,14328,Fortistar Methane Group,,,,Pacific Gas & Electric Company,IOU,CALISO,Bay Area Air Quality Management District,San Francisco Bay,Cuttings Wharf,Senate District 3,Assembly District 4,Congressional District 5,40-45%,41,0,,"<a href=""https://earth.google.com/web/@38.18181621,-122.2819001,-0.5107477a,183.07581285d,35y,53.84268117h,44.99601869t,0r/data=CjoaOBIyCgAZvpU2ZiMXQ0AhfUkZJ_SRXsAqHDM4wrAxMCc1MC44Ik4gMTIywrAxNic0OS45IlcYASAB"">Google Earth</a>",1.59951999,,,136,,Neither Low Income Nor Disadvantaged Community
-119.211481676143876,34.23330473613364,1920,E0125,Oxnard - Closed December 2009,"Bailard Lf, Oxnard Landfill, Generating Resource Recovery Partners, Lp, Regional Recycling & Transfer Station Del Norte",Oxnard,52206,1.85,,,Landfill Gas,Operating,,,,2501 North Ventura Road,Oxnard,CA,93030,Ventura,1985-12-01T00:00:00.000Z,1985,2009-12-17T00:00:00.000Z,0,1,4,1,17609,Pacific Recovery Corp,,Big Creek / Ventura,Santa Clara,Southern California Edison,IOU,CALISO,Ventura County Air Pollution Control District,South Central Coast,Oxnard,Senate District 19,Assembly District 37,Congressional District 26,35-40%,36,0,,"<a href=""https://earth.google.com/web/@34.2333047,-119.2114831,15.7453739a,855.35912441d,35y,0h,45t,0r/data=CjoaOBIyCgAZZUCs7dwdQUAhB4pp8IjNXcAqHDM0wrAxMyc1OS45Ik4gMTE5wrAxMic0MS4zIlcYAiABKAI"">Google Earth</a>",14.43096787,,,166,,Neither Low Income Nor Disadvantaged Community
-118.024203453272364,34.023796627118607,1921,E0127,Puente Hills Energy Recovery,"Puente Hills Recovery, Phase 1; Puente Hills Energy Recovery II; LA County Sanitation District #2; Puente Hills",Puente Hills 1,10472,50,275129,247533,Landfill Gas,Operating,,,,2800 South Workman Mill Road,Whittier,CA,90601,Los Angeles,1984-01-01T00:00:00.000Z,1984,,0,1,2,1,17609,Sanitation Districts of Los Angeles County,,LA Basin,Western LA Basin,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,South Coast,El Monte,Senate District 22,Assembly District 57,Congressional District 32,70-75%,70,0,,"<a href=""https://earth.google.com/web/@34.0237983,-118.0242044,204.06348244a,857.69550575d,35y,0h,45t,0r/data=CjoaOBIyCgAZphmc0gsDQUAh1ZqckIyBXcAqHDM0wrAwMScyNS43Ik4gMTE4wrAwMScyNy4xIlcYAiABKAI"">Google Earth</a>",217.38470724,,,139,0.56359973,Neither Low Income Nor Disadvantaged Community
-118.02454181450392,34.023668133327597,1922,E0128,Puente Hills Gas-to-Energy Facility  Phase II (Retired 12/31/2016),"Puente Hills Recovery, Phase 2",Puente Hills 2,10472,2.7,,,Landfill Gas,Operating,,,,2800 South Workman Mill Road,Whittier,CA,90601,Los Angeles,2006-01-01T00:00:00.000Z,2006,,0,1,3,1,17609,Sanitation Districts of Los Angeles County,,LA Basin,Western LA Basin,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,South Coast,El Monte,Senate District 22,Assembly District 57,Congressional District 32,70-75%,70,0,,"<a href=""https://earth.google.com/web/@34.0236708,-118.0245408,204.16038731a,857.69836261d,35y,0h,45t,0r/data=CjoaOBIyCgAZYe8PpQcDQUAhu1qTE5KBXcAqHDM0wrAwMScyNS4yIk4gMTE4wrAwMScyOC40IlcYAiABKAI"">Google Earth</a>",209.70921523,,,139,,Neither Low Income Nor Disadvantaged Community
-117.82169730956511,34.040927943272365,1923,E0129,"Spadra Landfill Gas to Energy (Retired September 30, 2015)",Spadra Landfill,Spadra,10471,10.6,,,Landfill Gas,Operating,,,,4125 Valley Boulevard,Pomona,CA,91789,Los Angeles,1991-04-04T00:00:00.000Z,1991,,0,1,1,1,17609,Sanitation Districts of Los Angeles County,,LA Basin,Western LA Basin,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,South Coast,San Dimas,Senate District 20,Assembly District 52,Congressional District 35,80-85%,83,0,,"<a href=""https://earth.google.com/web/@34.0409283,-117.8216919,211.50209159a,857.50409952d,35y,0h,45t,0r/data=CjoaOBIyCgAZjf12Iz0FQUAh1nifmZZ0XcAqHDM0wrAwMicyNy4zIk4gMTE3wrA0OScxOC4xIlcYAiABKAI"">Google Earth</a>",219.41722379,,,93,,Disadvantaged Community
-118.349633162318327,33.792922975225387,1924,E0130,Palos Verdes Gas to Energy Facility - Retired Oct 2011,"Palos Verdes Energy Recovery; Palos Verdes Gas To Energy Facility; Palos Verde Gas; Palos Verdes Landfill",Palos Verdes Gas to Energy,10473,13,,,Landfill Gas,Operating,,,,25704 Hawthorne Boulevard,Rolling Hills Estates,CA,92704,Los Angeles,1988-05-01T00:00:00.000Z,1988,2011-10-01T00:00:00.000Z,0,1,1,1,17609,Sanitation Districts of Los Angeles County,,LA Basin,Western LA Basin,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,South Coast,Torrance,Senate District 26,Assembly District 66,Congressional District 33,1-5% (lowest scores),4,0,,"<a href=""https://earth.google.com/web/@33.79290866,-118.35125828,102.06933694a,835.62087719d,35y,-57.46006366h,44.99984333t,0r/data=CjoaOBIyCgAZj6kWbH7lQEAhhzgxf2CWXcAqHDMzwrA0NyczNC41Ik4gMTE4wrAyMCc1OC43IlcYAiAB"">Google Earth</a>",68.91765888,,,261,,Neither Low Income Nor Disadvantaged Community
-121.767734719274003,36.713783378095492,1925,E0135,Marina Landfill Gas (Monterey Regional Waste Management Dst),Monterey Regional Waste Management  Dist.,Marina,10748,5.6,25902,25902,Landfill Gas,Operating,,,,14201 Del Monte Boulevard,Marina,CA,93933,Monterey,1997-03-01T00:00:00.000Z,1997,,0,1,6,1,14328,Monterey Regional Waste Mgmt Dist,,,,Pacific Gas & Electric Company,IOU,CALISO,Monterey Bay Unified Air Pollution Control District,North Central Coast,Marina,Senate District 17,Assembly District 29,Congressional District 20,60-65%,61,0,,"<a href=""https://earth.google.com/web/@36.7137811,-121.7677319,26.13609242a,826.81777076d,35y,0h,45t,0r/data=CjoaOBIyCgAZX4DYLV1bQkAhJKb6hCJxXsAqHDM2wrA0Mic0OS42Ik4gMTIxwrA0NicwMy44IlcYAiABKAI"">Google Earth</a>",26.37804794,,,105,0.52656616,Neither Low Income Nor Disadvantaged Community
